MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 3.0,EMF27-Base-FullTech,ASIA,Emissions|CO2,Mt CO2/yr,10579.47682,12887.52093,,18632.25447,,24145.72522,,28659.05717,,32966.14689,,36148.00584,,38312.49694,,39483.38361,,39586.93903,,38153.80331
GCAM 3.0,EMF27-Base-FullTech,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9465.687384,11865.65328,,17225.0792,,22668.65766,,27726.77416,,32101.16988,,35709.03833,,38191.08327,,39579.63648,,39783.92877,,38475.87849
GCAM 3.0,EMF27-Base-FullTech,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,1113.789435,1021.86765,,1407.17527,,1477.067554,,932.2830065,,864.9770123,,438.9675159,,121.4136682,,-96.2528639,,-196.9897401,,-322.0751821
GCAM 3.0,EMF27-Base-FullTech,ASIA,Final Energy,EJ/yr,99.50536502,118.5346542,,163.5176867,,209.9429422,,255.1667324,,297.6470231,,338.1451966,,374.2372145,,403.6263755,,422.1318439,,431.8679751
GCAM 3.0,EMF27-Base-FullTech,ASIA,Final Energy|Industry,EJ/yr,52.81595842,63.62078466,,88.87778552,,113.2618074,,136.3094598,,157.1495407,,175.4151159,,191.0325633,,203.148163,,209.9702136,,214.4843451
GCAM 3.0,EMF27-Base-FullTech,ASIA,Final Energy|Transportation,EJ/yr,14.91892512,17.52418083,,24.11478425,,31.31025102,,38.75256983,,46.30368565,,54.6483137,,62.95123331,,71.06647982,,77.58724177,,82.17423387
GCAM 3.0,EMF27-Base-FullTech,ASIA,Population,million,3445.257,3687.957,,4054.206,,4326.504,,4498.398,,4584.255,,4593.379,,4532.004,,4410.382,,4239.417,,4043.181
GCAM 3.0,EMF27-Base-FullTech,ASIA,Primary Energy,EJ/yr,135.5700971,163.2650089,,230.0369501,,303.6708253,,375.3464845,,443.1432845,,502.8771672,,551.4826847,,588.0245361,,607.1434043,,610.39363
GCAM 3.0,EMF27-Base-FullTech,OECD90,Emissions|CO2,Mt CO2/yr,11886.56158,12383.07175,,13174.49968,,13813.52989,,14049.69682,,14492.54037,,14758.92025,,14788.32855,,14765.85752,,14857.80432,,15033.2709
GCAM 3.0,EMF27-Base-FullTech,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12117.42395,12395.99863,,13009.45212,,13445.95715,,13856.22764,,14268.99234,,14583.63941,,14745.46284,,14820.5008,,14931.13416,,15140.37639
GCAM 3.0,EMF27-Base-FullTech,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,-230.8623657,-12.92687309,,165.0475571,,367.5727382,,193.4691831,,223.5480304,,175.2808481,,42.86571413,,-54.643276,,-73.32984266,,-107.1054914
GCAM 3.0,EMF27-Base-FullTech,OECD90,Final Energy,EJ/yr,154.2052589,156.1659093,,162.5078706,,167.5483485,,169.2192906,,169.9098097,,171.3001971,,171.3575059,,170.1804023,,169.0844578,,169.4399129
GCAM 3.0,EMF27-Base-FullTech,OECD90,Final Energy|Industry,EJ/yr,55.89549963,57.13106534,,57.93070154,,57.7992728,,56.51605305,,55.174472,,53.86058118,,52.28236253,,50.66107085,,49.35897824,,48.69220116
GCAM 3.0,EMF27-Base-FullTech,OECD90,Final Energy|Transportation,EJ/yr,52.8624613,52.87962758,,54.27742385,,56.05096804,,56.89964349,,57.26923988,,58.89278462,,60.17521585,,61.02630994,,61.8142673,,63.00949576
GCAM 3.0,EMF27-Base-FullTech,OECD90,Population,million,957.895,993.503,,1032.68,,1065.33,,1087.597,,1102.981,,1113.573,,1116.297,,1114.666,,1116.549,,1130.561
GCAM 3.0,EMF27-Base-FullTech,OECD90,Primary Energy,EJ/yr,195.2089589,197.6382742,,207.6286516,,217.8484619,,225.1789718,,231.897781,,235.4191987,,236.6232806,,236.0562434,,235.1714631,,236.4907371
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2,Mt CO2/yr,31473.62448,34685.29283,,43318.47963,,51233.36318,,57308.36374,,63987.63671,,68381.59072,,72124.97657,,75247.84157,,77206.61105,,77589.16824
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32275.35053,,40029.83694,,47579.99078,,54814.95599,,61631.16164,,67195.50512,,71818.87244,,75441.15268,,77718.52632,,78466.78875
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18322.74429,,22540.63017,,25811.51935,,28596.73985,,30812.41827,,33105.17089,,35190.48847,,36732.40607,,37757.645,,38363.13184
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.638548,,10839.16505,,12636.26428,,14284.31558,,15635.1004,,16526.92954,,17223.0571,,17540.89027,,17488.592,,17288.19833
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3193.716734,,4286.556999,,5006.140823,,5531.319828,,5875.747988,,6206.353634,,6447.946831,,6491.601473,,6426.999729,,6194.656282
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.389005,,7414.90812,,8169.11425,,8781.104441,,9301.569886,,10371.88772,,11519.48454,,12699.91433,,13842.05327,,14880.27723
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,11963.94279,13900.87961,,17440.71232,,21676.37701,,26038.88358,,30539.68961,,33650.36067,,35996.28448,,37865.02457,,38911.08788,,38689.59539
GCAM 3.0,EMF27-Base-FullTech,World,Emissions|CO2|Land Use,Mt CO2/yr,2799.511668,2409.942307,,3288.642689,,3653.372401,,2493.407745,,2356.475069,,1186.085597,,306.1041299,,-193.3111131,,-511.9152664,,-877.6205058
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy,EJ/yr,344.1153477,376.0366216,,452.7260783,,529.3381322,,600.0734309,,670.1537878,,740.9889127,,809.9665478,,871.9091267,,919.6842501,,958.2941155
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Electricity,EJ/yr,55.55509247,66.38694186,,85.26210017,,112.6251113,,144.1417384,,180.046665,,210.728748,,240.5107895,,270.592286,,295.248213,,315.5403115
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Gases,EJ/yr,59.09041817,62.01701987,,76.07783006,,87.9072897,,97.3567727,,104.0367226,,108.635202,,112.4619114,,115.3576214,,117.7411181,,126.9418266
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Heat,EJ/yr,9.815278,10.437713,,12.56929,,14.284728,,15.36586,,15.561951,,15.357689,,14.9092034,,14.2133005,,13.1774345,,11.4793933
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Hydrogen,EJ/yr,0,0.210283567,,0.600948295,,1.88511804,,3.77419346,,6.37564667,,7.45464803,,8.61337087,,9.71959907,,10.65716682,,11.6867719
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Industry,EJ/yr,152.3453814,169.6057816,,209.3171152,,247.0353693,,281.7442625,,316.2688362,,348.4821658,,379.5289758,,406.994911,,425.361044,,441.4362711
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Liquids,EJ/yr,146.6624021,154.5328738,,180.5272159,,199.540994,,216.9852662,,235.3760205,,264.4274654,,294.5234634,,322.123976,,345.0432912,,358.6701169
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Residential and Commercial,EJ/yr,113.248031,123.808539,,150.3568855,,177.4103948,,201.5282041,,223.9251408,,245.5419481,,265.2056964,,280.7544398,,291.5302012,,296.0540315
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Solids,EJ/yr,82.80743495,92.88950257,,110.2579838,,127.3796191,,137.8154602,,144.3187331,,149.7428493,,153.8570127,,154.1156442,,150.994461,,145.4550886
GCAM 3.0,EMF27-Base-FullTech,World,Final Energy|Transportation,EJ/yr,88.48702976,93.22986082,,105.8409963,,119.4472104,,132.4885368,,145.9005036,,162.7616488,,180.6419822,,198.9318228,,216.573086,,232.9293326
GCAM 3.0,EMF27-Base-FullTech,World,Population,million,6464.103,6911.033,,7620.442,,8203.466,,8639.478,,8936.908,,9133.004,,9194.035,,9135.436,,8981.212,,8769.214
GCAM 3.0,EMF27-Base-FullTech,World,Price|Carbon,US$2005/t CO2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy,EJ/yr,458.8157832,504.4545,,613.1038333,,730.0282797,,841.5167065,,952.4514553,,1049.691777,,1139.909138,,1218.928459,,1276.804738,,1319.591535
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Biomass,EJ/yr,50.08753054,51.3903172,,59.91765281,,76.37408672,,88.06322392,,101.6581069,,114.7878142,,127.5097135,,137.2237671,,142.7157764,,144.3124449
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Coal,EJ/yr,120.762919,146.480579,,192.62316,,243.819,,296.81626,,352.58595,,400.3018,,437.52244,,463.41816,,475.24659,,464.06049
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Fossil,EJ/yr,387.6543864,430.3478365,,525.1521515,,614.856824,,700.144596,,778.38661,,840.621413,,895.875505,,942.585543,,976.472874,,1001.795534
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Gas,EJ/yr,99.13082,114.21443,,141.00807,,169.49383,,197.03824,,218.56307,,217.54595,,219.04779,,221.15418,,226.80492,,256.55588
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Geothermal,EJ/yr,0.20729386,0.50647435,,1.02017107,,1.832445666,,2.467850327,,3.097400817,,3.372403311,,3.480373517,,3.566183107,,3.595023474,,3.660150418
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Hydro,EJ/yr,10.5273408,11.0615778,,12.1300598,,13.368813,,14.6075802,,15.8463354,,17.0851055,,18.3238447,,19.5626149,,20.8013841,,22.0401443
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Non-Biomass Renewables,EJ/yr,11.10927887,12.89631402,,17.44639529,,25.57641997,,35.74588642,,48.54109743,,62.06190305,,74.10065665,,86.37325649,,96.59735162,,106.4911835
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Nuclear,EJ/yr,9.9645874,9.82003227,,10.58763374,,13.22094902,,17.56300021,,23.86564097,,32.22064717,,42.42326266,,52.74589209,,61.0187355,,66.99237238
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Oil,EJ/yr,167.7606474,169.6528275,,191.5209215,,201.543994,,206.290096,,207.23759,,222.773663,,239.305275,,258.013203,,274.421364,,281.179164
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Solar,EJ/yr,0.009899707,0.139019012,,1.551806914,,3.797452527,,7.254233883,,12.28467382,,18.01168176,,24.2696341,,31.20438131,,37.34826657,,43.14433887
GCAM 3.0,EMF27-Base-FullTech,World,Primary Energy|Wind,EJ/yr,0.364744506,1.203975064,,3.018661838,,7.019747213,,11.96249866,,18.04873712,,24.53117284,,29.12518333,,33.20317838,,36.02408954,,38.82836467
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity,EJ/yr,67.33951242,79.93500598,,101.6093047,,133.2718845,,169.7572801,,211.0919157,,245.9401545,,279.4232065,,313.7210379,,341.412347,,364.7938924
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.508092642,0.332453034,,0.576936464,,1.388154634,,2.550023863,,4.161578947,,6.114592104,,8.223927948,,10.5455756,,12.48894894,,14.1205656
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Coal,EJ/yr,27.0869311,32.9847488,,42.32655642,,53.55453666,,64.31094787,,75.09734813,,84.98588957,,91.00124715,,96.97354517,,102.316306,,106.526582
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Gas,EJ/yr,14.41686575,21.39532063,,28.05509733,,36.83857472,,46.89411088,,56.44842736,,57.24533577,,59.98597655,,62.8224838,,64.42375986,,66.08133794
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.20729386,0.50647435,,1.02017107,,1.832445666,,2.467850327,,3.097400817,,3.372403311,,3.480373517,,3.566183107,,3.595023474,,3.660150418
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.5273408,11.0615778,,12.1300598,,13.368813,,14.6075802,,15.8463354,,17.0851055,,18.3238447,,19.5626149,,20.8013841,,22.0401443
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.9645874,9.82003227,,10.57195012,,13.17949487,,17.48495146,,23.74197202,,31.93552929,,41.89167567,,52.06616641,,60.19397832,,66.04510088
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Oil,EJ/yr,4.253756649,2.495697955,,2.369753351,,2.319030092,,2.269635428,,2.430683139,,2.724808892,,3.198152951,,3.875975019,,4.343932327,,4.490981389
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Solar,EJ/yr,0.009899707,0.139019012,,1.551806914,,3.797452527,,7.254233883,,12.28467382,,18.01168176,,24.2696341,,31.20438131,,37.34826657,,43.14433887
GCAM 3.0,EMF27-Base-FullTech,World,Secondary Energy|Electricity|Wind,EJ/yr,0.364744506,1.199682135,,3.006973263,,6.993382277,,11.91794614,,17.98349603,,24.46480828,,29.04837396,,33.10411255,,35.90074746,,38.68469104
GCAM 3.0,EMF27-Base-LimBio,ASIA,Emissions|CO2,Mt CO2/yr,10579.47682,12887.52093,,18632.25447,,24145.72522,,28659.38455,,32966.34848,,36148.63771,,38388.51445,,39966.18564,,40137.76372,,38807.43134
GCAM 3.0,EMF27-Base-LimBio,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9465.687384,11865.65328,,17225.0792,,22668.65766,,27727.18585,,32101.80019,,35709.75166,,38448.17028,,40179.38174,,40506.69827,,39343.06303
GCAM 3.0,EMF27-Base-LimBio,ASIA,Emissions|CO2|Land Use,Mt CO2/yr,1113.789435,1021.86765,,1407.17527,,1477.067554,,932.1986933,,864.5482908,,438.8860581,,-59.65582479,,-213.1961004,,-368.9345451,,-535.6316877
GCAM 3.0,EMF27-Base-LimBio,ASIA,Final Energy,EJ/yr,99.50536502,118.5346542,,163.5176867,,209.9429422,,255.1654784,,297.6454651,,338.1434993,,373.4182593,,402.1896386,,420.340396,,429.7681182
GCAM 3.0,EMF27-Base-LimBio,ASIA,Final Energy|Industry,EJ/yr,52.81595842,63.62078466,,88.87778552,,113.2618074,,136.3084788,,157.1483192,,175.4137391,,190.2707938,,201.7256864,,208.2137894,,212.564186
GCAM 3.0,EMF27-Base-LimBio,ASIA,Final Energy|Transportation,EJ/yr,14.91892512,17.52418083,,24.11478425,,31.31025102,,38.75260096,,46.30368523,,54.64832075,,62.96736118,,71.11048282,,77.61524889,,82.17143209
GCAM 3.0,EMF27-Base-LimBio,ASIA,Population,million,3445.257,3687.957,,4054.206,,4326.504,,4498.398,,4584.255,,4593.379,,4532.004,,4410.382,,4239.417,,4043.181
GCAM 3.0,EMF27-Base-LimBio,ASIA,Primary Energy,EJ/yr,135.5700971,163.2650089,,230.0369501,,303.6708253,,375.3439471,,443.139917,,502.8741305,,550.2176842,,584.9406374,,603.1866186,,605.3692898
GCAM 3.0,EMF27-Base-LimBio,OECD90,Emissions|CO2,Mt CO2/yr,11886.56158,12383.07175,,13174.49968,,13813.52989,,14049.85819,,14492.72365,,14759.19734,,14786.0583,,14956.89871,,15065.12811,,15283.59574
GCAM 3.0,EMF27-Base-LimBio,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12117.42395,12395.99863,,13009.45212,,13445.95715,,13856.43987,,14269.27528,,14583.97965,,14859.50683,,15044.2702,,15191.53979,,15443.44548
GCAM 3.0,EMF27-Base-LimBio,OECD90,Emissions|CO2|Land Use,Mt CO2/yr,-230.8623657,-12.92687309,,165.0475571,,367.5727382,,193.4183271,,223.4483741,,175.2176852,,-73.44853223,,-87.37148925,,-126.4116798,,-159.8497436
GCAM 3.0,EMF27-Base-LimBio,OECD90,Final Energy,EJ/yr,154.2052589,156.1659093,,162.5078706,,167.5483485,,169.2189378,,169.9094255,,171.2998976,,171.295252,,170.0654298,,168.905846,,169.1361357
GCAM 3.0,EMF27-Base-LimBio,OECD90,Final Energy|Industry,EJ/yr,55.89549963,57.13106534,,57.93070154,,57.7992728,,56.51576484,,55.17417999,,53.8603148,,52.18856311,,50.4897351,,49.13559365,,48.39859828
GCAM 3.0,EMF27-Base-LimBio,OECD90,Final Energy|Transportation,EJ/yr,52.8624613,52.87962758,,54.27742385,,56.05096804,,56.89977068,,57.26927936,,58.8928153,,60.20026977,,61.06837488,,61.85641316,,63.02131884
GCAM 3.0,EMF27-Base-LimBio,OECD90,Population,million,957.895,993.503,,1032.68,,1065.33,,1087.597,,1102.981,,1113.573,,1116.297,,1114.666,,1116.549,,1130.561
GCAM 3.0,EMF27-Base-LimBio,OECD90,Primary Energy,EJ/yr,195.2089589,197.6382742,,207.6286516,,217.8484619,,225.1778918,,231.8965163,,235.4175292,,236.205731,,235.2077341,,234.1430294,,235.6314619
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2,Mt CO2/yr,31473.62448,34685.29283,,43318.47963,,51233.36318,,57308.93777,,63988.02247,,68382.78873,,72164.62199,,76144.59884,,78324.47935,,79002.33489
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28674.11282,32275.35053,,40029.83694,,47579.99078,,54815.83062,,61632.41461,,67196.98632,,72369.9326,,76668.54378,,79244.38048,,80316.54761
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand,Mt CO2/yr,16664.12443,18322.74429,,22540.63017,,25811.51935,,28596.99596,,30812.67564,,33105.42604,,35332.35924,,36990.10168,,38017.84066,,38564.17267
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Industry,Mt CO2/yr,7506.47731,8528.638548,,10839.16505,,12636.26428,,14284.50939,,15635.30584,,16527.128,,17333.93122,,17740.906,,17695.79959,,17470.71669
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Residential and Commercial,Mt CO2/yr,2858.879721,3193.716734,,4286.556999,,5006.140823,,5531.376157,,5875.79486,,6206.396521,,6472.878907,,6536.649241,,6467.963683,,6209.784833
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Demand|Transportation,Mt CO2/yr,6298.767397,6600.389005,,7414.90812,,8169.11425,,8781.110413,,9301.574943,,10371.90152,,11525.54911,,12712.54644,,13854.07739,,14883.67115
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply,Mt CO2/yr,11963.94279,13900.87961,,17440.71232,,21676.37701,,26039.4977,,30540.6741,,33651.56912,,36399.28442,,38815.31889,,40144.88034,,40242.81362
GCAM 3.0,EMF27-Base-LimBio,World,Emissions|CO2|Land Use,Mt CO2/yr,2799.511668,2409.942307,,3288.642689,,3653.372401,,2493.107151,,2355.607868,,1185.802415,,-205.3106015,,-523.9449487,,-919.9011271,,-1314.212714
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy,EJ/yr,344.1153477,376.0366216,,452.7260783,,529.3381322,,600.0696445,,670.1495843,,740.9844232,,807.8948344,,868.1750263,,915.2743245,,953.3428558
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Electricity,EJ/yr,55.55509247,66.38694186,,85.26210017,,112.6251113,,144.1427809,,180.0477499,,210.7298475,,241.1091297,,271.6892059,,296.6107024,,317.3028966
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Gases,EJ/yr,59.09041817,62.01701987,,76.07783006,,87.9072897,,97.35846571,,104.0382718,,108.6364852,,113.2694498,,116.6156944,,118.9201854,,127.6486309
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Heat,EJ/yr,9.815278,10.437713,,12.56929,,14.284728,,15.365815,,15.561899,,15.357633,,14.8777136,,14.1603856,,13.1311936,,11.522352
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Hydrogen,EJ/yr,0,0.210283567,,0.600948295,,1.88511804,,3.7742235,,6.37569232,,7.45469666,,8.64786648,,9.79022633,,10.74765724,,11.79769232
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Industry,EJ/yr,152.3453814,169.6057816,,209.3171152,,247.0353693,,281.7416865,,316.2659028,,348.4787828,,377.7747694,,403.6393507,,421.3262288,,437.0593014
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Liquids,EJ/yr,146.6624021,154.5328738,,180.5272159,,199.540994,,216.9864697,,235.3769771,,264.4286085,,295.1872713,,323.5689541,,346.4607269,,359.5553173
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Residential and Commercial,EJ/yr,113.248031,123.808539,,150.3568855,,177.4103948,,201.5267469,,223.9237443,,245.5407138,,264.7882061,,280.1841787,,290.9795407,,295.4903257
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Solids,EJ/yr,82.80743495,92.88950257,,110.2579838,,127.3796191,,137.8077046,,144.3108931,,149.7347853,,149.6811172,,146.5109455,,142.5350526,,137.0383187
GCAM 3.0,EMF27-Base-LimBio,World,Final Energy|Transportation,EJ/yr,88.48702976,93.22986082,,105.8409963,,119.4472104,,132.4887354,,145.9005746,,162.7617165,,180.7085356,,199.0669987,,216.6980273,,232.9570645
GCAM 3.0,EMF27-Base-LimBio,World,Population,million,6464.103,6911.033,,7620.442,,8203.466,,8639.478,,8936.908,,9133.004,,9194.035,,9135.436,,8981.212,,8769.214
GCAM 3.0,EMF27-Base-LimBio,World,Price|Carbon,US$2005/t CO2,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy,EJ/yr,458.8157832,504.4545,,613.1038333,,730.0282797,,841.5113264,,952.4444753,,1049.684195,,1137.019002,,1212.511304,,1268.622593,,1310.40467
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Biomass,EJ/yr,50.08753054,51.3903172,,59.91765281,,76.37408672,,88.0461796,,101.634155,,114.7601723,,117.0662297,,114.2046358,,113.8877456,,110.5577279
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Coal,EJ/yr,120.762919,146.480579,,192.62316,,243.819,,296.81969,,352.59208,,400.30994,,440.36165,,469.81279,,483.25714,,473.73626
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Fossil,EJ/yr,387.6543864,430.3478365,,525.1521515,,614.856824,,700.155704,,778.40272,,840.640239,,902.760072,,957.653116,,994.965485,,1023.589563
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Gas,EJ/yr,99.13082,114.21443,,141.00807,,169.49383,,197.04222,,218.5674,,217.55021,,221.00889,,224.55451,,230.53759,,260.49039
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Geothermal,EJ/yr,0.20729386,0.50647435,,1.02017107,,1.832445666,,2.46788953,,3.09743768,,3.372427991,,3.491466735,,3.587003405,,3.619218615,,3.687392093
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Hydro,EJ/yr,10.5273408,11.0615778,,12.1300598,,13.368813,,14.6075802,,15.8463354,,17.0851055,,18.3238447,,19.5626149,,20.8013841,,22.0401443
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Non-Biomass Renewables,EJ/yr,11.10927887,12.89631402,,17.44639529,,25.57641997,,35.7462617,,48.5416339,,62.06263564,,74.4846735,,87.2398575,,97.80289005,,107.9796108
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Nuclear,EJ/yr,9.9645874,9.82003227,,10.58763374,,13.22094902,,17.56318111,,23.86596647,,32.22114758,,42.70802709,,53.41369429,,61.96647212,,68.27776846
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Oil,EJ/yr,167.7606474,169.6528275,,191.5209215,,201.543994,,206.293794,,207.24324,,222.780089,,241.389532,,263.285816,,281.170755,,289.362913
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Solar,EJ/yr,0.009899707,0.139019012,,1.551806914,,3.797452527,,7.25435468,,12.28487341,,18.01199739,,24.45113198,,31.66246415,,38.05422579,,44.05228319
GCAM 3.0,EMF27-Base-LimBio,World,Primary Energy|Wind,EJ/yr,0.364744506,1.203975064,,3.018661838,,7.019747213,,11.96270782,,18.04903158,,24.53156122,,29.3126076,,33.58428235,,36.493947,,39.37841687
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity,EJ/yr,67.33951242,79.93500598,,101.6093047,,133.2718845,,169.7587015,,211.0935592,,245.9418701,,280.302115,,315.399969,,343.5309219,,367.8074861
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Biomass,EJ/yr,0.508092642,0.332453034,,0.576936464,,1.388154634,,2.549382102,,4.16030312,,6.112625456,,7.541304555,,8.646891448,,9.646674424,,10.56510271
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Coal,EJ/yr,27.0869311,32.9847488,,42.32655642,,53.55453666,,64.31158937,,75.09826566,,84.987051,,91.42609277,,98.01168775,,103.8078425,,108.5961313
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Gas,EJ/yr,14.41686575,21.39532063,,28.05509733,,36.83857472,,46.89490939,,56.44950112,,57.24654869,,60.38497974,,63.6943082,,65.60414596,,67.67126093
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Geothermal,EJ/yr,0.20729386,0.50647435,,1.02017107,,1.832445666,,2.46788953,,3.09743768,,3.372427991,,3.491466735,,3.587003405,,3.619218615,,3.687392093
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.5273408,11.0615778,,12.1300598,,13.368813,,14.6075802,,15.8463354,,17.0851055,,18.3238447,,19.5626149,,20.8013841,,22.0401443
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.9645874,9.82003227,,10.57195012,,13.17949487,,17.48513021,,23.74229407,,31.93602144,,42.17036644,,52.71897697,,61.11927909,,67.30162331
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Oil,EJ/yr,4.253756649,2.495697955,,2.369753351,,2.319030092,,2.269711835,,2.430760083,,2.724897837,,3.277850245,,4.03259274,,4.510264873,,4.662350465
GCAM 3.0,EMF27-Base-LimBio,World,Secondary Energy|Electricity|Solar,EJ/yr,0.009899707,0.139019012,,1.551806914,,3.797452527,,7.25435468,,12.28487341,,18.01199739,,24.45113198,,31.66246415,,38.05422579,,44.05228319
