MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Hydrogen,EJ/yr,0,0.078628639,,0.251785753,,0.707304552,,1.410382989,,2.414925005,,2.958833072,,3.584605156,,4.180453009,,4.728249801,,5.371710073
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids,EJ/yr,158.4772933,161.2530089,,187.1130285,,205.9560498,,223.746766,,243.1538242,,275.2856455,,310.7162427,,343.1347901,,368.449517,,373.7305676
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Biomass,EJ/yr,0.776707168,0.961561055,,3.255716695,,6.691333556,,10.07980341,,14.0627393,,16.97981139,,17.07426992,,16.14985223,,16.37899789,,16.18266489
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Coal,EJ/yr,0.31566611,0.98459382,,3.286284344,,7.053762517,,13.23075881,,23.55119471,,32.96743101,,43.30409776,,50.79503002,,55.57949122,,60.78503946
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Fossil,EJ/yr,0.31566611,0.98459382,,3.286284344,,8.319925087,,16.81050107,,29.18986712,,39.92276254,,51.34260273,,58.90091448,,63.48353439,,68.82422861
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Fossil|w/ CCS,EJ/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Fossil|w/o CCS,EJ/yr,0.31566611,0.98459382,,3.286284344,,8.319925087,,16.81050107,,29.18986712,,39.92276254,,51.34260273,,58.90091448,,63.48353439,,68.82422861
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Gas,EJ/yr,0,0,,0,,1.26616257,,3.579742253,,5.638672407,,6.955331531,,8.038504965,,8.105884457,,7.904043167,,8.039189153
GCAM 3.0,EMF27-Base-LimTech,World,Secondary Energy|Liquids|Oil,EJ/yr,157.38492,159.306854,,180.5710275,,190.9447912,,196.8564615,,199.9012178,,218.3830716,,242.2993701,,268.0840234,,288.5869847,,288.7236741
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Exceedance Probability|1.5 degC|MAGICC6,-,0,0,,0,,0.3,,0.898333333,,0.991666667,,1,,1,,1,,1,,1
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Exceedance Probability|2.0 degC|MAGICC6,-,0,0,,0,,0.011666667,,0.213333333,,0.708333333,,0.936666667,,0.983333333,,1,,1,,1
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Exceedance Probability|3.0 degC|MAGICC6,-,0,0,,0,,0,,0.003333333,,0.053333333,,0.243333333,,0.525,,0.773333333,,0.9,,0.963333333
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Exceedance Probability|4.0 degC|MAGICC6,-,0,0,,0,,0,,0,,0.001666667,,0.031666667,,0.105,,0.28,,0.476666667,,0.673333333
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Global Mean|MAGICC6|MED,?C,0.809263665,0.873970871,,1.106776468,,1.411830351,,1.782460047,,2.173631032,,2.601917137,,3.048585954,,3.486087819,,3.947167262,,4.390194343
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Global Mean|MAGICC6|P5,?C,0.76334756,0.809240339,,0.971973746,,1.178723837,,1.425688836,,1.681800772,,1.951625323,,2.222619671,,2.498456627,,2.779332616,,3.054849157
GCAM 3.0,EMF27-Base-LimTech,World,Temperature|Global Mean|MAGICC6|P95,?C,0.865928271,0.939470519,,1.280279776,,1.733246239,,2.340325455,,3.027080653,,3.718698771,,4.492277403,,5.343973369,,6.114508936,,7.057182899
MERGE_EMF27,EMF27-450-Conv,ASIA,Consumption,billion US$2005/yr,3580.465162,5021.354222,,11344.59569,,18348.57481,,27629.80956,,38966.84304,,50382.88894,,64306.11894,,78656.7233,,93224.66996,,110328.3988
MERGE_EMF27,EMF27-450-Conv,ASIA,Emissions|CH4,Mt CH4/yr,109.476928,120.6533362,,133.2994048,,137.4361782,,119.2184468,,117.1041681,,121.4714744,,126.5147702,,131.7936994,,137.0451654,,142.1311944
MERGE_EMF27,EMF27-450-Conv,ASIA,Emissions|CO2,Mt CO2/yr,9322.04956,12318.09048,,13553.77079,,11003.99098,,6588.852318,,1892.588188,,-289.6928321,,-1353.859852,,-1982.839418,,-1446.104666,,-1365.907782
MERGE_EMF27,EMF27-450-Conv,ASIA,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,9322.04956,12318.09048,,13553.77079,,11003.99098,,6588.852318,,1892.588188,,-289.6928321,,-1353.859852,,-1982.839418,,-1446.104666,,-1365.907782
MERGE_EMF27,EMF27-450-Conv,ASIA,Emissions|F-Gases,Mt CO2-equiv/yr,113.6915744,148.0725553,,194.8216405,,260.9207848,,68.17648833,,73.99454707,,81.36948013,,86.82400389,,90.35811835,,91.97182351,,91.66511938
MERGE_EMF27,EMF27-450-Conv,ASIA,Emissions|N2O,kt N2O/yr,3342.137448,3548.043193,,3819.288571,,3784.001231,,3771.436625,,3758.87202,,3748.820335,,3738.768651,,3729.032645,,3719.682296,,3710.331947
MERGE_EMF27,EMF27-450-Conv,ASIA,Final Energy,EJ/yr,,,,135.2333918,,156.837494,,174.1870257,,200.31526,,221.9783823,,246.0901977,,263.7656356,,276.0746614,,287.7696539
MERGE_EMF27,EMF27-450-Conv,ASIA,GDP|MER,billion US$2005/yr,5599.959001,8046.717771,,15539.03391,,25864.31189,,37912.78075,,51983.41833,,67405.86882,,84259.91146,,102462.7721,,121754.0264,,140101.2421
MERGE_EMF27,EMF27-450-Conv,ASIA,Population,million,3465.388738,3655.564836,,4000.185512,,4256.509957,,4412.572718,,4464.754551,,4427.192241,,4325.232388,,4184.09658,,4029.466157,,3883.700932
MERGE_EMF27,EMF27-450-Conv,ASIA,Primary Energy,EJ/yr,109.5836994,143.9526973,,165.4345979,,178.8783944,,210.6593501,,241.4873099,,258.3003692,,277.6377567,,292.4127474,,295.8636565,,304.2754694
MERGE_EMF27,EMF27-450-Conv,OECD90,Consumption,billion US$2005/yr,26900.80342,28654.6394,,35648.81565,,42739.42415,,50184.11388,,58702.05407,,70007.89209,,82068.96959,,94435.9314,,107903.1462,,124878.6582
MERGE_EMF27,EMF27-450-Conv,OECD90,Emissions|CH4,Mt CH4/yr,70.4530774,69.91706728,,54.64210244,,47.43481554,,36.52234008,,29.50178693,,28.26969008,,27.53623532,,27.00597613,,26.59647242,,26.25836424
MERGE_EMF27,EMF27-450-Conv,OECD90,Emissions|CO2,Mt CO2/yr,12663.79008,13066.99409,,8591.746806,,3831.061867,,17.78639629,,-2604.384798,,-2614.756728,,-2522.188756,,-2617.497927,,-2728.286594,,-2776.12337
MERGE_EMF27,EMF27-450-Conv,OECD90,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,12663.79008,13066.99409,,8591.746806,,3831.061867,,17.78639629,,-2604.384798,,-2614.756728,,-2522.188756,,-2617.497927,,-2728.286594,,-2776.12337
MERGE_EMF27,EMF27-450-Conv,OECD90,Emissions|F-Gases,Mt CO2-equiv/yr,304.8134788,355.5654472,,317.4512682,,355.172599,,401.8475063,,434.3556929,,462.9879065,,480.2178276,,486.253884,,480.790461,,463.8275588
MERGE_EMF27,EMF27-450-Conv,OECD90,Emissions|N2O,kt N2O/yr,3276.467209,3321.825152,,2916.405228,,2804.535114,,2767.987797,,2731.440481,,2702.202627,,2672.964774,,2643.72692,,2614.489067,,2585.251213
MERGE_EMF27,EMF27-450-Conv,OECD90,Final Energy,EJ/yr,,,,147.0788942,,125.6373152,,115.0217324,,110.2181364,,110.8401638,,114.3809623,,119.9260583,,127.4577466,,136.4578101
MERGE_EMF27,EMF27-450-Conv,OECD90,GDP|MER,billion US$2005/yr,33821.01,35650.05414,,44123.80163,,51964.79976,,60738.8391,,70532.41112,,82045.53598,,95766.77491,,110498.5995,,126980.7719,,145180.9432
MERGE_EMF27,EMF27-450-Conv,OECD90,Population,million,1064.831881,1093.414597,,1132.977432,,1160.284286,,1176.261636,,1186.198602,,1190.214477,,1193.524045,,1201.198286,,1212.453149,,1224.204292
MERGE_EMF27,EMF27-450-Conv,OECD90,Primary Energy,EJ/yr,207.864682,216.9630632,,180.783667,,154.7648252,,151.4251552,,151.0007735,,144.2656334,,143.1178716,,147.1492829,,154.2248735,,162.799144
MERGE_EMF27,EMF27-450-Conv,World,Concentration|CO2|MAGICC6|MED,ppm,379.85,391.0821064,,414.6447857,,431.0963137,,439.2305582,,439.9325549,,436.2664897,,431.9684014,,426.5016478,,420.4879633,,414.5197512
MERGE_EMF27,EMF27-450-Conv,World,Consumption,billion US$2005/yr,34987.23403,39201.64466,,56850.14164,,75544.83244,,98341.27412,,125089.4394,,156995.0541,,195926.6863,,239058.602,,288700.7997,,351359.2341
MERGE_EMF27,EMF27-450-Conv,World,Emissions|BC,Mt BC/yr,6.345570604,6.284857145,,6.122433427,,5.29238362,,4.681271793,,4.125911638,,3.756982686,,3.659645052,,3.580992352,,3.544963051,,3.52982227
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CH4,Mt CH4/yr,306.172643,325.9314753,,329.7179624,,327.7915557,,285.2430243,,270.6963711,,282.2038897,,294.6404206,,308.0407961,,321.8189076,,335.6506149
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CO,Mt CO/yr,607.6344638,606.9539277,,489.9056884,,353.803734,,237.9063413,,142.6921688,,68.84745406,,48.60948472,,33.11967917,,25.3515678,,22.28257399
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CO2,Mt CO2/yr,28501.22,33303.16107,,30506.60188,,22718.8867,,13174.42572,,4174.118948,,-628.4566318,,-2784.944895,,-4736.629039,,-5526.811245,,-6008.827565
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,,747.2070423,,2943.284519,,7581.152634,,11784.25374,,12997.19027,,13166.07112,,13660.66746,,13552.15835,,13463.27749
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,28501.22,33303.16107,,30506.60188,,22718.8867,,13174.42572,,4174.118948,,-628.4566318,,-2784.944895,,-4736.629039,,-5526.811245,,-6008.827565
MERGE_EMF27,EMF27-450-Conv,World,Emissions|CO2|Fossil Fuels and Industry|Energy Supply|Electricity,Mt CO2/yr,9500.060894,11018.95682,,7160.832311,,1537.573142,,-1522.255242,,-4407.574418,,-5772.411724,,-6569.273142,,-6987.55076,,-7239.049063,,-7391.14653
MERGE_EMF27,EMF27-450-Conv,World,Emissions|F-Gases,Mt CO2-equiv/yr,490.7737893,601.5029264,,630.6337788,,777.1583128,,595.74751,,637.2555198,,687.3196644,,720.9813806,,738.4490964,,739.417197,,723.8856824
MERGE_EMF27,EMF27-450-Conv,World,Emissions|Kyoto Gases,Mt CO2-equiv/yr,38732.92944,44260.90945,,41766.90944,,34016.36884,,23370.1149,,14078.97342,,9546.629483,,7663.696981,,5990.180616,,5469.718585,,5242.048338
MERGE_EMF27,EMF27-450-Conv,World,Emissions|N2O,kt N2O/yr,10681.64565,11328.01443,,11953.5373,,11731.29404,,11644.63922,,11557.98439,,11488.66053,,11420.03762,,11353.2382,,11286.82443,,11220.41067
MERGE_EMF27,EMF27-450-Conv,World,Emissions|NOx,Mt NO2/yr,89.30683773,82.96169445,,78.90040394,,60.80983063,,46.44469714,,33.74509462,,26.20217015,,24.1126668,,22.20354411,,21.31636754,,20.9866954
MERGE_EMF27,EMF27-450-Conv,World,Emissions|OC,Mt OC/yr,26.82937661,26.8571722,,26.64785307,,25.27021926,,24.33823137,,23.5795343,,23.04270375,,22.91322697,,22.81718493,,22.76694344,,22.75242238
MERGE_EMF27,EMF27-450-Conv,World,Emissions|Sulfur,Mt SO2/yr,109.6936777,100.0938153,,84.25745918,,65.92254687,,48.97344941,,35.62237233,,25.9638584,,22.15471221,,18.79613053,,16.74097452,,15.48090421
MERGE_EMF27,EMF27-450-Conv,World,Final Energy,EJ/yr,,,,371.9369267,,375.4758865,,387.5533054,,414.6547086,,447.0877284,,495.2478089,,540.2680826,,579.2702259,,616.7630431
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Electricity,EJ/yr,,,,78.37027334,,91.85855978,,113.1840029,,135.7800008,,154.2317113,,169.8853429,,184.8851626,,201.3017443,,221.2826461
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Gases,EJ/yr,,,,84.2415067,,79.06366875,,63.77798358,,31.39944547,,9.064337491,,5.427153686,,3.249437387,,1.945558195,,1.164877559
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Liquids,EJ/yr,,,,137.7989683,,122.3186726,,80.76521986,,54.04128209,,33.87892668,,24.65034275,,14.75907077,,8.83680086,,5.2909191
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Solids,EJ/yr,,,,63.87685329,,51.82581942,,32.28589653,,1.581562378,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Solids|Biomass,EJ/yr,,,,0,,0,,0,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Final Energy|Solids|Coal,EJ/yr,,,,63.87685329,,51.82581942,,32.28589653,,1.581562378,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Forcing|CO2|MAGICC6|MED,W/m2,1.692458562,1.849011947,,2.163000232,,2.37234155,,2.478104617,,2.476062289,,2.423388955,,2.360543346,,2.283020818,,2.210840781,,2.138432203
MERGE_EMF27,EMF27-450-Conv,World,Forcing|Kyoto Gases|MAGICC6|MED,W/m2,2.3590181,2.546751154,,2.921039943,,3.166195477,,3.267040963,,3.248183212,,3.195673671,,3.15139869,,3.10456203,,3.055048415,,3.011332324
MERGE_EMF27,EMF27-450-Conv,World,Forcing|MAGICC6|MED,W/m2,1.968213179,2.204270381,,2.650028532,,2.937381416,,3.079662475,,3.061311295,,3.031047279,,2.983116595,,2.937600328,,2.892461389,,2.850821442
MERGE_EMF27,EMF27-450-Conv,World,GDP|MER,billion US$2005/yr,45668.17599,51634.91013,,72221.76794,,96784.61683,,126154.8941,,161208.8064,,202737.4769,,251359.9539,,304924.4796,,364793.1811,,431396.2881
MERGE_EMF27,EMF27-450-Conv,World,Policy Cost|Consumption Loss,billion US$2005/yr,0,,,-131.3308273,,3430.490633,,6409.113195,,10939.98789,,14336.87345,,16355.37661,,17727.30227,,17953.18966,,18015.53746
MERGE_EMF27,EMF27-450-Conv,World,Policy Cost|GDP Loss,billion US$2005/yr,0,,,1192.110645,,4566.70634,,7690.699841,,11281.85374,,12904.28836,,13574.29544,,13937.33094,,14428.49339,,15640.52384
MERGE_EMF27,EMF27-450-Conv,World,Population,million,6453.346953,6862.829332,,7621.144178,,8284.011066,,8835.435415,,9266.990804,,9575.90219,,9787.920627,,9929.54079,,10023.22971,,10086.10419
MERGE_EMF27,EMF27-450-Conv,World,Price|Carbon,US$2005/t CO2,,,,236.3332842,,389.2624265,,622.3469784,,1010.980065,,1630.835518,,2655.963133,,4366.761101,,7416.750113,,6013.139209
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy,EJ/yr,410.5853689,466.5238528,,455.0680424,,443.2165677,,478.5790551,,517.8414895,,542.9673127,,578.6671323,,616.6779903,,651.4833375,,686.4633778
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Biomass,EJ/yr,,,,22.61431571,,52.233685,,90.81992249,,100,,100,,100,,100,,100,,100
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,,3.545603098,,14.25870412,,42.77839197,,71.23576106,,82.77778762,,89.68842527,,93.82607931,,96.30344562,,97.78673635
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Biomass|w/o CCS,EJ/yr,,,,19.06871261,,37.97498088,,48.04153052,,28.76423894,,17.22221238,,10.31157473,,6.173920692,,3.696554378,,2.213263654
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Coal,EJ/yr,122.414961,145.304119,,121.0386093,,67.68997011,,51.67790589,,17.40038267,,7.751533006,,3.984260445,,2.385523904,,1.428301281,,0.855176737
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,,2.359402162,,4.129288719,,10.35039745,,11.15931367,,6.654442351,,3.984260445,,2.385523904,,1.428301281,,0.855176737
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Coal|w/o CCS,EJ/yr,122.414961,145.304119,,118.6792071,,63.56068139,,41.32750844,,6.241068997,,1.097090656,,0,,-4.44E-16,,0,,-1.11E-16
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Fossil,EJ/yr,385.2212719,435.8014244,,385.8705205,,296.2107454,,215.209669,,142.9217043,,89.88747264,,57.52785944,,34.44405448,,20.62292775,,12.34770864
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,,4.194263788,,20.25881817,,38.40084696,,59.43237347,,50.75224969,,30.38724664,,18.19396704,,10.89340014,,6.522281058
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Fossil|w/o CCS,EJ/yr,385.2212719,435.8014244,,381.6762567,,275.9519272,,176.808822,,83.48933081,,39.13522296,,27.1406128,,16.25008744,,9.729527614,,5.825427584
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Gas,EJ/yr,101.0028922,114.2875135,,132.2497084,,122.0090211,,105.0939985,,85.01826126,,56.36284641,,33.74651815,,20.20528698,,12.09765169,,7.243310942
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,,1.834861627,,16.12952946,,28.05044951,,48.2730598,,44.09780734,,26.40298619,,15.80844314,,9.465098859,,5.667104321
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Gas|w/o CCS,EJ/yr,101.0028922,114.2875135,,130.4148468,,105.8794916,,77.04354898,,36.74520147,,12.26503907,,7.343531954,,4.396843846,,2.632552826,,1.576206622
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Hydro,EJ/yr,10.46466452,12.0636469,,14.88491397,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Non-Biomass Renewables,EJ/yr,10.86154129,13.52580155,,22.56383606,,33.34128979,,38.01828219,,42.88875969,,48.17002476,,51.32185729,,54.32182123,,57.60513758,,61.60131793
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Nuclear,EJ/yr,9.861124914,10.54018483,,12.04722896,,22.33431768,,24.66678695,,27.31691045,,38.824077,,54.16023635,,67.42696978,,87.30412142,,101.701102
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Oil,EJ/yr,161.8034187,176.2097918,,132.5822028,,106.5117542,,58.43776461,,40.50306035,,25.77309323,,19.79708085,,11.85324359,,7.096974788,,4.249220962
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Oil|w/o CCS,EJ/yr,161.8034187,176.2097918,,132.5822028,,106.5117542,,58.43776461,,40.50306035,,25.77309323,,19.79708085,,11.85324359,,7.096974788,,4.249220962
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Solar,EJ/yr,0,0,,2.086909457,,3.749796802,,4.491305338,,5.888906956,,5.414829391,,5.200652675,,5.051595773,,5.057597336,,5.369548251
MERGE_EMF27,EMF27-450-Conv,World,Primary Energy|Wind,EJ/yr,0.396876776,1.462154654,,5.592012632,,12.24670427,,16.18218814,,19.65506402,,25.41040666,,28.7764159,,31.92543675,,35.20275153,,38.88698097
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity,EJ/yr,64.73202391,75.12505251,,78.37027334,,91.85855978,,113.1840029,,135.7800008,,154.2317113,,169.8853429,,184.8851626,,201.3017443,,221.2826461
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Biomass,EJ/yr,,,,2.019237297,,6.095932843,,16.18689828,,26.11588667,,30.08201624,,32.45668451,,33.87848613,,34.72977128,,35.23946714
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,,1.276417115,,5.133133483,,15.40022111,,25.64487398,,29.80000354,,32.2878331,,33.77738855,,34.66924042,,35.20322508
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,,,,0.742820181,,0.96279936,,0.786677175,,0.471012684,,0.282012693,,0.168851417,,0.10109758,,0.060530856,,0.036242059
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Coal,EJ/yr,25.95173342,30.2641189,,18.63770179,,4.543836631,,6.109456724,,5.84424658,,2.979486905,,1.578062921,,0.944844563,,0.565713342,,0.338713475
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,,0.558427783,,0.991427963,,3.357155018,,4.411062097,,2.635653185,,1.578062921,,0.944844563,,0.565713342,,0.338713475
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,25.95173342,30.2641189,,18.07927401,,3.552408668,,2.752301706,,1.433184483,,0.343833721,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Gas,EJ/yr,12.91840598,15.71963443,,19.7031939,,18.30754187,,17.73448748,,22.70344341,,19.95406414,,11.94723529,,7.153251091,,4.282915664,,2.564339815
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,,0.717989332,,6.683737786,,11.57874131,,20.10954923,,18.40100388,,11.01736074,,6.59650085,,3.949568729,,2.364752692
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,12.91840598,15.71963443,,18.98520456,,11.62380408,,6.155746166,,2.59389418,,1.553060262,,0.929874548,,0.556750241,,0.333346935,,0.199587124
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Hydro,EJ/yr,10.46466452,12.0636469,,14.88491397,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871,,17.34478871
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,10.86154129,13.52580155,,22.56383606,,33.34128979,,38.01828219,,42.88875969,,48.17002476,,51.32185729,,54.32182123,,57.60513758,,61.60131793
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Nuclear,EJ/yr,9.861124914,10.54018483,,12.04722896,,22.33431768,,24.66678695,,27.31691045,,38.824077,,54.16023635,,67.42696978,,87.30412142,,101.701102
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Oil,EJ/yr,4.024658606,3.977907285,,1.027202377,,0.49922019,,0.094842448,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Oil|w/o CCS,EJ/yr,4.024658606,3.977907285,,1.027202377,,0.49922019,,0.094842448,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Solar,EJ/yr,0,0,,2.086909457,,3.749796802,,4.491305338,,5.888906956,,5.414829391,,5.200652675,,5.051595773,,5.057597336,,5.369548251
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Electricity|Wind,EJ/yr,0.396876776,1.462154654,,5.592012632,,12.24670427,,16.18218814,,19.65506402,,25.41040666,,28.7764159,,31.92543675,,35.20275153,,38.88698097
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Gases,EJ/yr,101.0028922,114.2875135,,132.2497084,,122.0090211,,105.0939985,,85.01826126,,56.36284641,,33.74651815,,20.20528698,,12.09765169,,7.243310942
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids,EJ/yr,162.5761345,178.0138385,,140.785673,,123.7742291,,81.04906659,,54.04128209,,33.87892668,,24.65034275,,14.75907077,,8.83680086,,5.2909191
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids|Biomass,EJ/yr,0.772715808,1.804046681,,8.203470149,,17.26247492,,22.61130199,,13.53822174,,8.105833449,,4.853261909,,2.905827181,,1.739826072,,1.041698137
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids|Coal,EJ/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids|Fossil,EJ/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids|Fossil|w/o CCS,EJ/yr,0,0,,0,,0,,0,,0,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Liquids|Oil,EJ/yr,161.8034187,176.2097918,,132.5822028,,106.5117542,,58.43776461,,40.50306035,,25.77309323,,19.79708085,,11.85324359,,7.096974788,,4.249220962
MERGE_EMF27,EMF27-450-Conv,World,Secondary Energy|Solids,EJ/yr,43.58720825,53.6135398,,63.87685329,,51.82581942,,32.28589653,,1.581562378,,0,,0,,0,,0,,0
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Exceedance Probability|1.5 degC|MAGICC6,-,0,0,,0.01,,0.203333333,,0.536666667,,0.666666667,,0.718333333,,0.715,,0.71,,0.705,,0.695
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Exceedance Probability|2.0 degC|MAGICC6,-,0,0,,0,,0.008333333,,0.053333333,,0.12,,0.163333333,,0.188333333,,0.21,,0.218333333,,0.221666667
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Exceedance Probability|3.0 degC|MAGICC6,-,0,0,,0,,0,,0.001666667,,0.005,,0.005,,0.006666667,,0.01,,0.013333333,,0.015
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Exceedance Probability|4.0 degC|MAGICC6,-,0,0,,0,,0,,0,,0,,0.001666667,,0.001666667,,0.001666667,,0.001666667,,0.003333333
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Global Mean|MAGICC6|MED,?C,0.810036461,0.888190296,,1.131663955,,1.354016836,,1.518096011,,1.602409249,,1.642890541,,1.65783311,,1.662078111,,1.661338723,,1.657557327
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Global Mean|MAGICC6|P5,?C,0.764169147,0.815889851,,0.977139022,,1.1069203,,1.185967751,,1.216273841,,1.209176434,,1.193907596,,1.184775595,,1.168205551,,1.15469992
MERGE_EMF27,EMF27-450-Conv,World,Temperature|Global Mean|MAGICC6|P95,?C,0.866700445,0.963930974,,1.342756768,,1.704316109,,2.005285401,,2.231860212,,2.365321499,,2.450116505,,2.507620422,,2.573098583,,2.624753545
MERGE_EMF27,EMF27-450-FullTech,ASIA,Consumption,billion US$2005/yr,3580.465162,5021.354222,,11370.24374,,19762.47124,,29662.10574,,40831.74827,,52837.56008,,65898.40848,,79749.5343,,94405.61271,,111271.5334
MERGE_EMF27,EMF27-450-FullTech,ASIA,Emissions|CH4,Mt CH4/yr,109.476928,120.6533362,,136.065646,,145.1009244,,152.0794337,,126.5639128,,124.4152289,,127.6888541,,132.4668692,,137.448217,,142.3725163
MERGE_EMF27,EMF27-450-FullTech,ASIA,Emissions|CO2,Mt CO2/yr,9322.04956,12318.09048,,15528.25333,,16861.28056,,12491.99685,,6927.867808,,352.321004,,-2009.696228,,-3455.209777,,-3621.305716,,-3722.091654
